Juzjan,Faizabad,urban_female,,,,,,,,,,,,,,
Juzjan,Faizabad,urban_male,,,,,,,,,,,,,,
Juzjan,Faizabad,urban_total,,,,,,,,,,,,,,
Takhar,Farkhar,rural_female,18400,18800,19200,19300,19700,20000,20300,20700,21000,21400,21700,22081,22443,22703
Takhar,Farkhar,rural_male,19200,19600,20000,20200,20500,20900,21200,21600,21900,22300,22700,23041,23418,23907
Takhar,Farkhar,rural_total,37600,38400,39200,39500,40200,40900,41500,42300,42900,43700,44400,45122,45861,46610
Takhar,Farkhar,total_both,39700,40500,41400,41800,42500,43200,44000,44800,45400,46300,47100,47835,48637,49450
Takhar,Farkhar,total_female,19500,19900,20400,20500,20900,21200,21600,22000,22300,22800,23100,23502,23897,24212
Takhar,Farkhar,total_male,20200,20600,21000,21300,21600,22000,22400,22800,23100,23500,24000,24333,24740,25238
Takhar,Farkhar,urban_female,1100,1100,1200,1200,1200,1200,1300,1300,1300,1400,1400,1421,1454,1509
Takhar,Farkhar,urban_male,1000,1000,1000,1100,1100,1100,1200,1200,1200,1200,1300,1292,1322,1331
Takhar,Farkhar,urban_total,2100,2100,2200,2300,2300,2300,2500,2500,2500,2600,2700,2713,2776,2840
Herat,Farsi,rural_female,12600,12800,13100,13200,13500,13700,13900,14200,14400,14600,14900,15121,15368,15544
Herat,Farsi,rural_male,13500,13800,14100,14200,14400,14700,14900,15200,15400,15700,15900,16201,16466,16810
Herat,Farsi,rural_total,26100,26600,27200,27400,27900,28400,28800,29400,29800,30300,30800,31322,31834,32354
Herat,Farsi,total_both,26100,26600,27200,27400,27900,28400,28800,29400,29800,30300,30800,31322,31834,32354
Herat,Farsi,total_female,12600,12800,13100,13200,13500,13700,13900,14200,14400,14600,14900,15121,15368,15544
Herat,Farsi,total_male,13500,13800,14100,14200,14400,14700,14900,15200,15400,15700,15900,16201,16466,16810
Herat,Farsi,urban_female,,,,,,,,,,,,,,
Herat,Farsi,urban_male,,,,,,,,,,,,,,
Herat,Farsi,urban_total,,,,,,,,,,,,,,
Kabul,Farza,rural_female,8900,9100,9300,9400,9500,9700,9800,10000,10200,10300,10500,10680,10856,10981
Kabul,Farza,rural_male,9400,9600,9800,9900,10100,10200,10400,10600,10700,10900,11100,11281,11465,11704
Kabul,Farza,rural_total,18300,18700,19100,19300,19600,19900,20200,20600,20900,21200,21600,21961,22321,22685
Kabul,Farza,total_both,18300,18700,19100,19300,19600,19900,20200,20600,20900,21200,21600,21961,22321,22685
Kabul,Farza,total_female,8900,9100,9300,9400,9500,9700,9800,10000,10200,10300,10500,10680,10856,10981
Kabul,Farza,total_male,9400,9600,9800,9900,10100,10200,10400,10600,10700,10900,11100,11281,11465,11704
Kabul,Farza,urban_female,,,,,,,,,,,,,,
Kabul,Farza,urban_male,,,,,,,,,,,,,,
Kabul,Farza,urban_total,,,,,,,,,,,,,,
Samangan,Feroz Nakhcheer,rural_female,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6480,6587,6663
Samangan,Feroz Nakhcheer,rural_male,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6840,6952,7097
Samangan,Feroz Nakhcheer,rural_total,11100,11300,11500,11700,11900,12100,12300,12500,12700,12900,13100,13320,13539,13760
Samangan,Feroz Nakhcheer,total_both,11100,11300,11500,11700,11900,12100,12300,12500,12700,12900,13100,13320,13539,13760
Samangan,Feroz Nakhcheer,total_female,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6480,6587,6663
Samangan,Feroz Nakhcheer,total_male,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6840,6952,7097
Samangan,Feroz Nakhcheer,urban_female,,,,,,,,,,,,,,
Samangan,Feroz Nakhcheer,urban_male,,,,,,,,,,,,,,
Samangan,Feroz Nakhcheer,urban_total,,,,,,,,,,,,,,
Baghlan,Freng-o-Gharoo,rural_female,6900,7000,7200,7300,7400,7500,7600,7800,7900,8000,8100,8281,8416,8513
Baghlan,Freng-o-Gharoo,rural_male,7200,7300,7500,7500,7700,7800,8000,8100,8200,8400,8500,8640,8782,8965
Baghlan,Freng-o-Gharoo,rural_total,14100,14300,14700,14800,15100,15300,15600,15900,16100,16400,16600,16921,17198,17478
Baghlan,Freng-o-Gharoo,total_both,14100,14300,14700,14800,15100,15300,15600,15900,16100,16400,16600,16921,17198,17478
Baghlan,Freng-o-Gharoo,total_female,6900,7000,7200,7300,7400,7500,7600,7800,7900,8000,8100,8281,8416,8513
Baghlan,Freng-o-Gharoo,total_male,7200,7300,7500,7500,7700,7800,8000,8100,8200,8400,8500,8640,8782,8965
Baghlan,Freng-o-Gharoo,urban_female,,,,,,,,,,,,,,
Baghlan,Freng-o-Gharoo,urban_male,,,,,,,,,,,,,,
Baghlan,Freng-o-Gharoo,urban_total,,,,,,,,,,,,,,
Helmand,Garm Ser,rural_female,36400,37100,37900,38300,38900,39600,40200,40900,41600,42300,43000,43682,44398,44910
Helmand,Garm Ser,rural_male,38400,39200,40000,40400,41100,41800,42500,43200,43900,44600,45300,46082,46837,47814
Helmand,Garm Ser,rural_total,74800,76300,77900,78700,80000,81400,82700,84100,85500,86900,88300,89764,91235,92724
Helmand,Garm Ser,total_both,74800,76300,77900,78700,80000,81400,82700,84100,85500,86900,88300,89764,91235,92724
Helmand,Garm Ser,total_female,36400,37100,37900,38300,38900,39600,40200,40900,41600,42300,43000,43682,44398,44910
Helmand,Garm Ser,total_male,38400,39200,40000,40400,41100,41800,42500,43200,43900,44600,45300,46082,46837,47814
Helmand,Garm Ser,urban_female,,,,,,,,,,,,,,
Helmand,Garm Ser,urban_male,,,,,,,,,,,,,,
Helmand,Garm Ser,urban_total,,,,,,,,,,,,,,
Faryab,Garziwan,rural_female,31800,32400,33100,33400,34000,34600,35200,35700,36300,36900,37600,38162,38787,39239
Faryab,Garziwan,rural_male,32700,33300,34100,34400,35000,35600,36200,36800,37400,38000,38600,39242,39885,40717
Faryab,Garziwan,rural_total,64500,65700,67200,67800,69000,70200,71400,72500,73700,74900,76200,77404,78672,79956
Faryab,Garziwan,total_both,64500,65700,67200,67800,69000,70200,71400,72500,73700,74900,76200,77404,78672,79956
Faryab,Garziwan,total_female,31800,32400,33100,33400,34000,34600,35200,35700,36300,36900,37600,38162,38787,39239
Faryab,Garziwan,total_male,32700,33300,34100,34400,35000,35600,36200,36800,37400,38000,38600,39242,39885,40717
Faryab,Garziwan,urban_female,,,,,,,,,,,,,,
Faryab,Garziwan,urban_male,,,,,,,,,,,,,,
Faryab,Garziwan,urban_total,,,,,,,,,,,,,,
Ghazni,Gelan,rural_female,24000,24500,25000,25200,25700,26100,26500,27000,27400,27900,28300,28801,29273,29612
Ghazni,Gelan,rural_male,25200,25700,26200,26500,27000,27400,27900,28300,28800,29300,29800,30241,30737,31377
Ghazni,Gelan,rural_total,49200,50200,51200,51700,52700,53500,54400,55300,56200,57200,58100,59042,60010,60989
Ghazni,Gelan,total_both,49200,50200,51200,51700,52700,53500,54400,55300,56200,57200,58100,59042,60010,60989
Ghazni,Gelan,total_female,24000,24500,25000,25200,25700,26100,26500,27000,27400,27900,28300,28801,29273,29612
Ghazni,Gelan,total_male,25200,25700,26200,26500,27000,27400,27900,28300,28800,29300,29800,30241,30737,31377
Ghazni,Gelan,urban_female,,,,,,,,,,,,,,
Ghazni,Gelan,urban_male,,,,,,,,,,,,,,
Ghazni,Gelan,urban_total,,,,,,,,,,,,,,
Kunar,Ghazi Abad,rural_female,7800,8000,8100,8200,8300,8500,8600,8800,8900,9100,9200,9360,9513,9624
Kunar,Ghazi Abad,rural_male,8100,8300,8400,8500,8700,8800,9000,9100,9300,9400,9600,9720,9880,10086
Kunar,Ghazi Abad,rural_total,15900,16300,16500,16700,17000,17300,17600,17900,18200,18500,18800,19080,19393,19710
Kunar,Ghazi Abad,total_both,15900,16300,16500,16700,17000,17300,17600,17900,18200,18500,18800,19080,19393,19710
Kunar,Ghazi Abad,total_female,7800,8000,8100,8200,8300,8500,8600,8800,8900,9100,9200,9360,9513,9624
Kunar,Ghazi Abad,total_male,8100,8300,8400,8500,8700,8800,9000,9100,9300,9400,9600,9720,9880,10086
Kunar,Ghazi Abad,urban_female,,,,,,,,,,,,,,
Kunar,Ghazi Abad,urban_male,,,,,,,,,,,,,,
Kunar,Ghazi Abad,urban_total,,,,,,,,,,,,,,
Kandhar,Ghorak,rural_female,4000,4100,4200,4200,4300,4400,4400,4500,4600,4700,4700,4800,4879,4935
Kandhar,Ghorak,rural_male,4200,4300,4400,4400,4500,4600,4600,4700,4800,4900,5000,5040,5123,5229
Kandhar,Ghorak,rural_total,8200,8400,8600,8600,8800,9000,9000,9200,9400,9600,9700,9840,10002,10164
Kandhar,Ghorak,total_both,8200,8400,8600,8600,8800,9000,9000,9200,9400,9600,9700,9840,10002,10164
Kandhar,Ghorak,total_female,4000,4100,4200,4200,4300,4400,4400,4500,4600,4700,4700,4800,4879,4935
Kandhar,Ghorak,total_male,4200,4300,4400,4400,4500,4600,4600,4700,4800,4900,5000,5040,5123,5229
Kandhar,Ghorak,urban_female,,,,,,,,,,,,,,
Kandhar,Ghorak,urban_male,,,,,,,,,,,,,,
Kandhar,Ghorak,urban_total,,,,,,,,,,,,,,
Badghis,Ghormach,rural_female,23000,23500,23900,24200,24600,25000,25400,25800,26300,26700,27200,27601,28054,28379
Badghis,Ghormach,rural_male,23900,24400,24900,25100,25500,26000,26400,26900,27300,27800,28200,28681,29151,29759
Badghis,Ghormach,rural_total,46900,47900,48800,49300,50100,51000,51800,52700,53600,54500,55400,56282,57205,58138
Badghis,Ghormach,total_both,46900,47900,48800,49300,50100,51000,51800,52700,53600,54500,55400,56282,57205,58138
Badghis,Ghormach,total_female,23000,23500,23900,24200,24600,25000,25400,25800,26300,26700,27200,27601,28054,28379
Badghis,Ghormach,total_male,23900,24400,24900,25100,25500,26000,26400,26900,27300,27800,28200,28681,29151,29759
Badghis,Ghormach,urban_female,,,,,,,,,,,,,,
Badghis,Ghormach,urban_male,,,,,,,,,,,,,,
Badghis,Ghormach,urban_total,,,,,,,,,,,,,,
Herat,Ghoryan,rural_female,23000,23400,23900,24200,24600,25000,25400,25800,26300,26700,27200,27601,28054,28381
Herat,Ghoryan,rural_male,23500,24000,24500,24700,25100,25600,26000,26400,26800,27300,27700,28201,28663,29261
Herat,Ghoryan,rural_total,46500,47400,48400,48900,49700,50600,51400,52200,53100,54000,54900,55802,56717,57642
Herat,Ghoryan,total_both,73700,75200,76700,78070,79600,81200,82700,84300,85900,87500,89200,90940,92670,94429
Herat,Ghoryan,total_female,36300,37000,37700,38470,39200,40000,40700,41500,42300,43100,44000,44783,45634,46629
Herat,Ghoryan,total_male,37400,38200,39000,39600,40400,41200,42000,42800,43600,44400,45200,46157,47036,47800
Herat,Ghoryan,urban_female,13300,13600,13800,14270,14600,15000,15300,15700,16000,16400,16800,17182,17580,18248
Herat,Ghoryan,urban_male,13900,14200,14500,14900,15300,15600,16000,16400,16800,17100,17500,17956,18373,18539
Herat,Ghoryan,urban_total,27200,27800,28300,29170,29900,30600,31300,32100,32800,33500,34300,35138,35953,36787
Ghazni,Giro,rural_female,14900,15200,15500,15700,15900,16200,16500,16800,17000,17300,17600,17881,18174,18380
Ghazni,Giro,rural_male,16200,16500,16900,17000,17300,17600,17900,18200,18500,18800,19100,19441,19759,20172
Ghazni,Giro,rural_total,31100,31700,32400,32700,33200,33800,34400,35000,35500,36100,36700,37322,37933,38552
Ghazni,Giro,total_both,31100,31700,32400,32700,33200,33800,34400,35000,35500,36100,36700,37322,37933,38552
Ghazni,Giro,total_female,14900,15200,15500,15700,15900,16200,16500,16800,17000,17300,17600,17881,18174,18380
Ghazni,Giro,total_male,16200,16500,16900,17000,17300,17600,17900,18200,18500,18800,19100,19441,19759,20172
Ghazni,Giro,urban_female,,,,,,,,,,,,,,
Ghazni,Giro,urban_male,,,,,,,,,,,,,,
Ghazni,Giro,urban_total,,,,,,,,,,,,,,
Dehkondi,Giti,rural_female,13800,14100,14400,14500,14800,15000,15300,15500,15800,16000,16300,16561,16832,17026
Dehkondi,Giti,rural_male,14700,15000,15300,15500,15700,16000,16300,16500,16800,17100,17400,17641,17930,18304
Dehkondi,Giti,rural_total,28500,29100,29700,30000,30500,31000,31600,32000,32600,33100,33700,34202,34762,35330
Dehkondi,Giti,total_both,28500,29100,29700,30000,30500,31000,31600,32000,32600,33100,33700,34202,34762,35330
Dehkondi,Giti,total_female,13800,14100,14400,14500,14800,15000,15300,15500,15800,16000,16300,16561,16832,17026
Dehkondi,Giti,total_male,14700,15000,15300,15500,15700,16000,16300,16500,16800,17100,17400,17641,17930,18304
Dehkondi,Giti,urban_female,,,,,,,,,,,,,,
Dehkondi,Giti,urban_male,,,,,,,,,,,,,,
Dehkondi,Giti,urban_total,,,,,,,,,,,,,,
Paktika,Giyan,rural_female,14400,14700,15000,15100,15400,15700,15900,16200,16500,16700,17000,17281,17564,17767
Paktika,Giyan,rural_male,15200,15500,15800,16000,16200,16500,16800,17100,17400,17700,17900,18241,18540,18926
Paktika,Giyan,rural_total,29600,30200,30800,31100,31600,32200,32700,33300,33900,34400,34900,35522,36104,36693
Paktika,Giyan,total_both,29600,30200,30800,31100,31600,32200,32700,33300,33900,34400,34900,35522,36104,36693
Paktika,Giyan,total_female,14400,14700,15000,15100,15400,15700,15900,16200,16500,16700,17000,17281,17564,17767
Paktika,Giyan,total_male,15200,15500,15800,16000,16200,16500,16800,17100,17400,17700,17900,18241,18540,18926
Paktika,Giyan,urban_female,,,,,,,,,,,,,,
Paktika,Giyan,urban_male,,,,,,,,,,,,,,
Paktika,Giyan,urban_total,,,,,,,,,,,,,,
Dehkondi,Gizab,rural_female,26500,27000,27600,27900,28300,28800,29300,29800,30300,,,,32322,32695
Dehkondi,Gizab,rural_male,28000,28500,29200,29400,30000,30500,30900,31500,32000,,,,34152,34865
Dehkondi,Gizab,rural_total,54500,55500,56800,57300,58300,59300,60200,61300,62300,,,,66474,67560
Dehkondi,Gizab,total_both,57400,58400,59900,60400,61400,62600,63500,64800,65800,,,,70307,71482
Dehkondi,Gizab,total_female,27900,28400,29100,29400,29800,30400,30900,31500,32000,,,,34173,34615
Dehkondi,Gizab,total_male,29500,30000,30800,31000,31600,32200,32600,33300,33800,,,,36134,36867
Dehkondi,Gizab,urban_female,1400,1400,1500,1500,1500,1600,1600,1700,1700,,,,1851,1920
Dehkondi,Gizab,urban_male,1500,1500,1600,1600,1600,1700,1700,1800,1800,,,,1982,2002
Dehkondi,Gizab,urban_total,2900,2900,3100,3100,3100,3300,3300,3500,3500,,,,3833,3922
Uruzghan,Gizab,rural_female,,,,,,,,,,15300,15600,15841,,
Uruzghan,Gizab,rural_male,,,,,,,,,,16100,16400,16681,,
Uruzghan,Gizab,rural_total,,,,,,,,,,31400,32000,32522,,
Uruzghan,Gizab,total_both,,,,,,,,,,34900,35700,36268,,
Uruzghan,Gizab,total_female,,,,,,,,,,17000,17400,17650,,
Uruzghan,Gizab,total_male,,,,,,,,,,17900,18300,18618,,
Uruzghan,Gizab,urban_female,,,,,,,,,,1700,1800,1809,,
Uruzghan,Gizab,urban_male,,,,,,,,,,1800,1900,1937,,
Uruzghan,Gizab,urban_total,,,,,,,,,,3500,3700,3746,,
Paktika,Gomal,rural_female,3200,3300,3400,3400,3400,3500,3600,3600,3700,3700,3800,3840,3903,3948
Paktika,Gomal,rural_male,3400,3500,3600,3600,3600,3700,3700,3800,3900,3900,4000,4080,4147,4234
Paktika,Gomal,rural_total,6600,6800,7000,7000,7000,7200,7300,7400,7600,7600,7800,7920,8050,8182
Paktika,Gomal,total_both,6600,6800,7000,7000,7000,7200,7300,7400,7600,7600,7800,7920,8050,8182
Paktika,Gomal,total_female,3200,3300,3400,3400,3400,3500,3600,3600,3700,3700,3800,3840,3903,3948
Paktika,Gomal,total_male,3400,3500,3600,3600,3600,3700,3700,3800,3900,3900,4000,4080,4147,4234
Paktika,Gomal,urban_female,,,,,,,,,,,,,,
Paktika,Gomal,urban_male,,,,,,,,,,,,,,
Paktika,Gomal,urban_total,,,,,,,,,,,,,,
Sar-i-Pul,Gosfandi,rural_female,24500,25000,25500,25700,26200,26600,27100,27500,28000,28400,28900,29402,29883,30240
Sar-i-Pul,Gosfandi,rural_male,23700,24100,24700,24900,25400,25800,26200,26600,27100,27500,28000,28441,28907,29510
Sar-i-Pul,Gosfandi,rural_total,48200,49100,50200,50600,51600,52400,53300,54100,55100,55900,56900,57843,58790,59750
Sar-i-Pul,Gosfandi,total_both,48200,49100,50200,50600,51600,52400,53300,54100,55100,55900,56900,57843,58790,59750
Sar-i-Pul,Gosfandi,total_female,24500,25000,25500,25700,26200,26600,27100,27500,28000,28400,28900,29402,29883,30240
Sar-i-Pul,Gosfandi,total_male,23700,24100,24700,24900,25400,25800,26200,26600,27100,27500,28000,28441,28907,29510
Sar-i-Pul,Gosfandi,urban_female,,,,,,,,,,,,,,
Sar-i-Pul,Gosfandi,urban_male,,,,,,,,,,,,,,
Sar-i-Pul,Gosfandi,urban_total,,,,,,,,,,,,,,
Ningarhar,Goshta,rural_female,11400,11600,8900,12000,12200,12400,12600,12800,13000,13200,13500,13681,13905,14067
Ningarhar,Goshta,rural_male,11800,12000,9300,12400,12600,12800,13000,13300,13500,13700,13900,14161,14393,14693
Ningarhar,Goshta,rural_total,23200,23600,18200,24400,24800,25200,25600,26100,26500,26900,27400,27842,28298,28760
Ningarhar,Goshta,total_both,23200,23600,18200,24400,24800,25200,25600,26100,26500,26900,27400,27842,28298,28760
Ningarhar,Goshta,total_female,11400,11600,8900,12000,12200,12400,12600,12800,13000,13200,13500,13681,13905,14067
Ningarhar,Goshta,total_male,11800,12000,9300,12400,12600,12800,13000,13300,13500,13700,13900,14161,14393,14693
Ningarhar,Goshta,urban_female,,,,,,,,,,,,,,
Ningarhar,Goshta,urban_male,,,,,,,,,,,,,,
Ningarhar,Goshta,urban_total,,,,,,,,,,,,,,
Baghlan,Gozargah-e- Noor,rural_female,4100,4200,4300,4300,4400,4500,4500,4600,4700,4800,4900,4920,5001,5057
Baghlan,Gozargah-e- Noor,rural_male,4500,4600,4700,4800,4800,4900,5000,5100,5200,5200,5300,5400,5489,5603
Baghlan,Gozargah-e- Noor,rural_total,8600,8800,9000,9100,9200,9400,9500,9700,9900,10000,10200,10320,10490,10660
Baghlan,Gozargah-e- Noor,total_both,8600,8800,9000,9100,9200,9400,9500,9700,9900,10000,10200,10320,10490,10660
Baghlan,Gozargah-e- Noor,total_female,4100,4200,4300,4300,4400,4500,4500,4600,4700,4800,4900,4920,5001,5057
Baghlan,Gozargah-e- Noor,total_male,4500,4600,4700,4800,4800,4900,5000,5100,5200,5200,5300,5400,5489,5603
Baghlan,Gozargah-e- Noor,urban_female,,,,,,,,,,,,,,
Baghlan,Gozargah-e- Noor,urban_male,,,,,,,,,,,,,,
Baghlan,Gozargah-e- Noor,urban_total,,,,,,,,,,,,,,
Dehkondi,Gujran,rural_female,14500,14800,15100,15200,15500,15800,16000,16300,16600,16900,17100,17401,17686,17889
Dehkondi,Gujran,rural_male,15300,15600,15900,16100,16400,16600,16900,17200,17500,17800,18100,18361,18662,19051
Dehkondi,Gujran,rural_total,29800,30400,31000,31300,31900,32400,32900,33500,34100,34700,35200,35762,36348,36940
Dehkondi,Gujran,total_both,29800,30400,31000,31300,31900,32400,32900,33500,34100,34700,35200,35762,36348,36940
Dehkondi,Gujran,total_female,14500,14800,15100,15200,15500,15800,16000,16300,16600,16900,17100,17401,17686,17889
Dehkondi,Gujran,total_male,15300,15600,15900,16100,16400,16600,16900,17200,17500,17800,18100,18361,18662,19051
Dehkondi,Gujran,urban_female,,,,,,,,,,,,,,
Dehkondi,Gujran,urban_male,,,,,,,,,,,,,,
Dehkondi,Gujran,urban_total,,,,,,,,,,,,,,
Kabul,Guldara,rural_female,9500,9700,9900,10000,10200,10300,10500,10700,10900,11000,11200,11401,11587,11722
Kabul,Guldara,rural_male,10000,10200,10400,10500,10700,10900,11100,11200,11400,11600,11800,12001,12197,12451
Kabul,Guldara,rural_total,19500,19900,20300,20500,20900,21200,21600,21900,22300,22600,23000,23402,23784,24173
Kabul,Guldara,total_both,19500,19900,20300,20500,20900,21200,21600,21900,22300,22600,23000,23402,23784,24173
Kabul,Guldara,total_female,9500,9700,9900,10000,10200,10300,10500,10700,10900,11000,11200,11401,11587,11722
Kabul,Guldara,total_male,10000,10200,10400,10500,10700,10900,11100,11200,11400,11600,11800,12001,12197,12451
Kabul,Guldara,urban_female,,,,,,,,,,,,,,
Kabul,Guldara,urban_male,,,,,,,,,,,,,,
Kabul,Guldara,urban_total,,,,,,,,,,,,,,
Farah,Gulestan,rural_female,18000,18400,18800,18900,19200,19600,19900,20200,20600,20900,21300,21601,21955,22208
Farah,Gulestan,rural_male,18900,19300,19700,19900,20200,20500,20900,21200,21600,22000,22300,22681,23053,23534
Farah,Gulestan,rural_total,36900,37700,38500,38800,39400,40100,40800,41400,42200,42900,43600,44282,45008,45742
Farah,Gulestan,total_both,36900,37700,38500,38800,39400,40100,40800,41400,42200,42900,43600,44282,45008,45742
Farah,Gulestan,total_female,18000,18400,18800,18900,19200,19600,19900,20200,20600,20900,21300,21601,21955,22208
Farah,Gulestan,total_male,18900,19300,19700,19900,20200,20500,20900,21200,21600,22000,22300,22681,23053,23534
Farah,Gulestan,urban_female,,,,,,,,,,,,,,
Farah,Gulestan,urban_male,,,,,,,,,,,,,,
Farah,Gulestan,urban_total,,,,,,,,,,,,,,
Herat,Gulran,rural_female,40000,40800,41700,42100,42800,43500,44200,45000,45700,46500,47200,48002,48789,49363
Herat,Gulran,rural_male,40100,40900,41800,42100,42900,43600,44300,45100,45800,46600,47400,48122,48911,49931
Herat,Gulran,rural_total,80100,81700,83500,84200,85700,87100,88500,90100,91500,93100,94600,96124,97700,99294
Herat,Gulran,total_both,80100,81700,83500,84200,85700,87100,88500,90100,91500,93100,94600,96124,97700,99294
Herat,Gulran,total_female,40000,40800,41700,42100,42800,43500,44200,45000,45700,46500,47200,48002,48789,49363
Herat,Gulran,total_male,40100,40900,41800,42100,42900,43600,44300,45100,45800,46600,47400,48122,48911,49931
Herat,Gulran,urban_female,,,,,,,,,,,,,,
Herat,Gulran,urban_male,,,,,,,,,,,,,,
Herat,Gulran,urban_total,,,,,,,,,,,,,,
Kunduz,Gultipa,rural_female,,,,,,,,,,,,,4772,4826
Kunduz,Gultipa,rural_male,,,,,,,,,,,,,5054,5160
Kunduz,Gultipa,rural_total,,,,,,,,,,,,,9826,9986
Kunduz,Gultipa,total_both,,,,,,,,,,,,,9826,9986
Kunduz,Gultipa,total_female,,,,,,,,,,,,,4772,4826
Kunduz,Gultipa,total_male,,,,,,,,,,,,,5054,5160
Kunduz,Gultipa,urban_female,,,,,,,,,,,,,,
Kunduz,Gultipa,urban_male,,,,,,,,,,,,,,
Kunduz,Gultipa,urban_total,,,,,,,,,,,,,,
Khost,Gurbuz,rural_female,10800,11000,11200,11300,11500,11700,11900,12100,12400,12500,12700,12961,13173,13324
Khost,Gurbuz,rural_male,11500,11700,12000,12100,12300,12500,12700,12900,13100,13300,13600,13801,14027,14320
Khost,Gurbuz,rural_total,22300,22700,23200,23400,23800,24200,24600,25000,25500,25800,26300,26762,27200,27644
Khost,Gurbuz,total_both,22300,22700,23200,23400,23800,24200,24600,25000,25500,25800,26300,26762,27200,27644
Khost,Gurbuz,total_female,10800,11000,11200,11300,11500,11700,11900,12100,12400,12500,12700,12961,13173,13324
Khost,Gurbuz,total_male,11500,11700,12000,12100,12300,12500,12700,12900,13100,13300,13600,13801,14027,14320
Khost,Gurbuz,urban_female,,,,,,,,,,,,,,
Khost,Gurbuz,urban_male,,,,,,,,,,,,,,
Khost,Gurbuz,urban_total,,,,,,,,,,,,,,
Herat,Guzera (Nizam-i- Shahid),rural_female,61600,62800,64200,64700,65900,67000,68100,69200,70400,71500,72700,73924,75134,76011
Herat,Guzera (Nizam-i- Shahid),rural_male,63300,64500,65900,66500,67700,68800,70000,71100,72300,73500,74800,75963,77208,78818
Herat,Guzera (Nizam-i- Shahid),rural_total,124900,127300,130100,131200,133600,135800,138100,140300,142700,145000,147500,149887,152342,154829
Herat,Guzera (Nizam-i- Shahid),total_both,124900,127300,130100,131200,133600,135800,138100,140300,142700,145000,147500,149887,152342,154829
Herat,Guzera (Nizam-i- Shahid),total_female,61600,62800,64200,64700,65900,67000,68100,69200,70400,71500,72700,73924,75134,76011
Herat,Guzera (Nizam-i- Shahid),total_male,63300,64500,65900,66500,67700,68800,70000,71100,72300,73500,74800,75963,77208,78818
Herat,Guzera (Nizam-i- Shahid),urban_female,,,,,,,,,,,,,,
Herat,Guzera (Nizam-i- Shahid),urban_male,,,,,,,,,,,,,,
Herat,Guzera (Nizam-i- Shahid),urban_total,,,,,,,,,,,,,,
Takhar,Hazar Sumuch,rural_female,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6840,6952,7033
Takhar,Hazar Sumuch,rural_male,6000,6100,6200,6300,6400,6500,6600,6700,6900,7000,7100,7200,7318,7471
Takhar,Hazar Sumuch,rural_total,11700,11900,12100,12300,12500,12700,12900,13100,13400,13600,13800,14040,14270,14504
Takhar,Hazar Sumuch,total_both,11700,11900,12100,12300,12500,12700,12900,13100,13400,13600,13800,14040,14270,14504
Takhar,Hazar Sumuch,total_female,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6840,6952,7033
Takhar,Hazar Sumuch,total_male,6000,6100,6200,6300,6400,6500,6600,6700,6900,7000,7100,7200,7318,7471
Takhar,Hazar Sumuch,urban_female,,,,,,,,,,,,,,
Takhar,Hazar Sumuch,urban_male,,,,,,,,,,,,,,
Takhar,Hazar Sumuch,urban_total,,,,,,,,,,,,,,
Samangan,Hazrat –i-Sultan,rural_female,17000,17300,17700,17900,18200,18500,18800,19100,19400,19700,20100,20401,20735,20972
Samangan,Hazrat –i-Sultan,rural_male,18200,18600,19000,19100,19500,19800,20100,20500,20800,21100,21500,21841,22199,22662
Samangan,Hazrat –i-Sultan,rural_total,35200,35900,36700,37000,37700,38300,38900,39600,40200,40800,41600,42242,42934,43634
Samangan,Hazrat –i-Sultan,total_both,35200,35900,36700,37000,37700,38300,38900,39600,40200,40800,41600,42242,42934,43634
Samangan,Hazrat –i-Sultan,total_female,17000,17300,17700,17900,18200,18500,18800,19100,19400,19700,20100,20401,20735,20972
Samangan,Hazrat –i-Sultan,total_male,18200,18600,19000,19100,19500,19800,20100,20500,20800,21100,21500,21841,22199,22662
Samangan,Hazrat –i-Sultan,urban_female,,,,,,,,,,,,,,
Samangan,Hazrat –i-Sultan,urban_male,,,,,,,,,,,,,,
Samangan,Hazrat –i-Sultan,urban_total,,,,,,,,,,,,,,
Kunduz,Hazrati Imam Sahib,rural_female,82700,84300,86100,86900,88400,89900,91400,92900,94500,96000,97600,99244,84831,85818
Kunduz,Hazrati Imam Sahib,rural_male,85800,87500,89400,90200,91800,93300,94800,96400,98000,99700,101300,102965,87667,89496
Kunduz,Hazrati Imam Sahib,rural_total,168500,171800,175500,177100,180200,183200,186200,189300,192500,195700,198900,202209,172498,175314
Kunduz,Hazrati Imam Sahib,total_both,196100,200000,204300,206700,210500,214300,218000,221800,225800,229800,233800,237864,208981,212641
Kunduz,Hazrati Imam Sahib,total_female,96200,98100,100200,101400,103200,105100,107000,108800,110800,112700,114700,116684,102676,104340
Kunduz,Hazrati Imam Sahib,total_male,99900,101900,104100,105300,107300,109200,111000,113000,115000,117100,119100,121180,106305,108301
Kunduz,Hazrati Imam Sahib,urban_female,13500,13800,14100,14500,14800,15200,15600,15900,16300,16700,17100,17440,17845,18522
